id,name,county,type
17002700,Arnold's,Cottonwood,lake
17003300,Augusta,Cottonwood,lake
17001600,Bartsh,Cottonwood,lake
17001800,Bat,Cottonwood,lake
17005400,Bean,Cottonwood,lake
17000700,Bingham,Cottonwood,lake
17008600,Bingham Pond,Cottonwood,lake
17004900,Carey,Cottonwood,lake
17000800,Clear,Cottonwood,lake
17005700,Clear,Cottonwood,lake
17002200,Cottonwood,Cottonwood,lake
17005600,Double,Cottonwood,lake
17005601,Double (North Portion),Cottonwood,lake
17005602,Double (South Portion),Cottonwood,lake
17003800,Duck,Cottonwood,lake
17002000,Eagle,Cottonwood,lake
17003100,Harder,Cottonwood,lake
17003700,Hurricane,Cottonwood,lake
17001900,Long,Cottonwood,lake
17004802,Long,Cottonwood,lake
17001500,Maiden,Cottonwood,lake
17000300,Mountain,Cottonwood,lake
17004400,North Oaks,Cottonwood,lake
17007200,Oak Outlet,Cottonwood,lake
17004801,Round,Cottonwood,lake
17008500,Shoper-Bush Reservoir,Cottonwood,lake
17004100,South Clear,Cottonwood,lake
17002400,String,Cottonwood,lake
17007300,Summit,Cottonwood,lake
17006000,Talcot,Cottonwood,lake
17008300,Talcot Pond,Cottonwood,lake
17001200,Three,Cottonwood,lake
17002101,Warren,Cottonwood,lake
17002102,Warren Pond,Cottonwood,lake
17001300,Wolf,Cottonwood,lake
74007000,Andrea Pond,Steele,lake
74002300,Beaver,Steele,lake
74007700,Bernadette Pond,Steele,lake
74007100,Brian Pond,Steele,lake
74007600,Celestine Pond,Steele,lake
74006700,Chase Pond,Steele,lake
74000300,East Marsh,Steele,lake
74002400,Fositen,Steele,lake
74001900,Kohlmeier,Steele,lake
74007300,Linda Pond,Steele,lake
74007400,Little Log Pond,Steele,lake
74002200,Lonergan,Steele,lake
74006300,Morehouse Park Pond,Steele,lake
74000402,Oak Glen (East Bay),Steele,lake
74000401,Oak Glen (Main Bay),Steele,lake
74000100,Rice,Steele,lake
74000600,Rickert,Steele,lake
74006800,Shianne Pond,Steele,lake
74007500,Sunday Pond,Steele,lake
74006500,Wavrin Wetland,Steele,lake
74006900,William Pond,Steele,lake
75002600,Baker,Stevens,lake
75024500,Barrett,Stevens,lake
75003400,Bjork,Stevens,lake
75004600,Charlotte,Stevens,lake
75019200,Clear,Stevens,lake
75009700,Crystal,Stevens,lake
75000200,Cyrus,Stevens,lake
75018300,Drywood,Stevens,lake
75000600,Durkee,Stevens,lake
75006400,Erickson,Stevens,lake
75027700,Fish,Stevens,lake
75020100,Flax,Stevens,lake
75002900,Foss,Stevens,lake
75020300,Gorder,Stevens,lake
75029100,Gravel,Stevens,lake
75028300,Grossman Slough,Stevens,lake
75004500,Hanse,Stevens,lake
75004100,Hanson,Stevens,lake
75016100,Harstad Slough,Stevens,lake
75020000,Hattie,Stevens,lake
75010100,Horseshoe,Stevens,lake
75002400,Long,Stevens,lake
75007400,Middle Pomme de Terre,Stevens,lake
75010500,Middle Wintermute,Stevens,lake
75003700,Moore,Stevens,lake
75031000,Mud,Stevens,lake
75002500,North Baker,Stevens,lake
75011600,North Maughan,Stevens,lake
75006100,North Pomme de Terre,Stevens,lake
75012500,North Wintermute,Stevens,lake
75001900,Page,Stevens,lake
75007500,Perkins,Stevens,lake
75009600,Pomme de Terre Reservoir,Stevens,lake
75039701,Pond 1,Stevens,lake
75039702,Pond 2,Stevens,lake
75039703,Pond 3,Stevens,lake
75039704,Pond 4,Stevens,lake
75039705,Pond 5,Stevens,lake
75039706,Pond 6,Stevens,lake
75039707,Pond 7,Stevens,lake
75039708,Pond 8,Stevens,lake
75039709,Pond 9,Stevens,lake
75005200,Round,Stevens,lake
75003600,Scandia,Stevens,lake
75016400,Silver,Stevens,lake
75011700,South Maughan,Stevens,lake
75011300,South Wintermute,Stevens,lake
75005600,Swan,Stevens,lake
75006200,Winters Slough,Stevens,lake
76012900,Appleton Mill Pond,Swift,lake
76007200,Camp,Swift,lake
76011701,Eastside Milwaukee Pond,Swift,lake
76003400,Frank,Swift,lake
76009200,Frovold,Swift,lake
76014800,Griffin,Swift,lake
76014000,Hart,Swift,lake
76008600,Hassel,Swift,lake
76005700,Hollerberg,Swift,lake
76009400,Johnson,Swift,lake
76016000,Large Henry,Swift,lake
76010800,Lynch,Swift,lake
76010700,Malachy,Swift,lake
76003300,Monson,Swift,lake
76008800,Moore,Swift,lake
76016900,North Drywood,Swift,lake
76014600,Oliver,Swift,lake
76014601,Oliver (east portion),Swift,lake
76014602,Oliver (west portion),Swift,lake
76016300,Reu Marsh,Swift,lake
76028300,Schlieman Pond,Swift,lake
76028100,Schliep Pond,Swift,lake
76003100,School,Swift,lake
76014100,Shible,Swift,lake
76015900,Small Henry,Swift,lake
76014900,South Drywood,Swift,lake
76013000,Spring,Swift,lake
76011702,Westside Milwaukee Pond,Swift,lake
76003200,West Sunberg,Swift,lake
77038701,Anne Pond,Todd,lake
77043500,Arrow Pond,Todd,lake
77040300,Ash Pond,Todd,lake
77042300,Baby Bear Pond,Todd,lake
77043300,Bartemous Pond,Todd,lake
77001000,Bass,Todd,lake
77002400,Bass,Todd,lake
77003500,Beauty,Todd,lake
77005600,Beck,Todd,lake
77023700,Bee Tree,Todd,lake
77020000,Beim,Todd,lake
77007900,Benz,Todd,lake
77037600,Biermeier Pond,Todd,lake
77006300,Big,Todd,lake
77008400,Big Birch,Todd,lake
77008401,Big Birch (NE portion),Todd,lake
77008402,Big Birch (S portion),Todd,lake
77041800,Big Blue Pond,Todd,lake
77042400,Big C Pond,Todd,lake
77002300,Big Swan,Todd,lake
77003300,Bony Dog,Todd,lake
77038702,Brady Pond (1689-2),Todd,lake
77002900,Buck,Todd,lake
77001100,Buckhead,Todd,lake
77040000,Buck Pond,Todd,lake
77010100,Bunker,Todd,lake
77003600,Carland,Todd,lake
77000400,Cass County,Todd,lake
77016000,Cedar,Todd,lake
77011400,Center,Todd,lake
77004800,Chain of Lakes,Todd,lake
77042700,Chalmers Pond,Todd,lake
77042000,Chaqua Pond,Todd,lake
77012000,Charlotte,Todd,lake
77038703,Chris Pond,Todd,lake
77015300,Clear,Todd,lake
77004600,Coal,Todd,lake
77002800,Coon,Todd,lake
77040900,Cottonwood Pond,Todd,lake
77006800,Cranberry,Todd,lake
77008500,Dahn,Todd,lake
77009300,Deer,Todd,lake
77012700,Dempsey,Todd,lake
77038704,Dennis Pond,Todd,lake
77013800,Dower,Todd,lake
77024200,Dvorak I,Todd,lake
77024300,Dvorak II,Todd,lake
77038705,Eddie Pond,Todd,lake
77014200,Edwards,Todd,lake
77040200,Elm Pond,Todd,lake
77019500,Faille,Todd,lake
77015400,Fairy,Todd,lake
77007600,Fawn,Todd,lake
77039900,Fawn Pond,Todd,lake
77011500,Felix,Todd,lake
77009100,Feucht,Todd,lake
77040400,Fir Pond,Todd,lake
77038706,Fred Pond,Todd,lake
77009500,Fuller,Todd,lake
77041300,Game Pond,Todd,lake
77038707,Gayle Pond,Todd,lake
77035900,Geroy WPA,Todd,lake
77041500,Glacier Pond,Todd,lake
77038100,Glockzin Pond,Todd,lake
77001800,Goose,Todd,lake
77020800,Grace,Todd,lake
77039500,Grandpa Joe's Pond,Todd,lake
77038600,Grosbeak Pond,Todd,lake
77038500,Groschel Pond,Todd,lake
77018200,Guernsey,Todd,lake
77011100,Hansman,Todd,lake
77041900,Hat Pond,Todd,lake
77008000,Hayden,Todd,lake
77009600,Hennessy,Todd,lake
77038708,Heydron Pond,Todd,lake
77040800,Hickory Pond,Todd,lake
77026800,Hill,Todd,lake
77043400,Holiday Pond,Todd,lake
77012800,Horseshoe,Todd,lake
77022900,Howard,Todd,lake
77005100,Hudallah,Todd,lake
77038709,Indy Pond,Todd,lake
77040700,Jack Pine Pond,Todd,lake
77003700,Jacobs,Todd,lake
77014300,Jacobson,Todd,lake
77038710,Jacquelyn Pond,Todd,lake
77014500,Jasmer,Todd,lake
77001600,Jim,Todd,lake
77042500,John Pond,Todd,lake
77037700,Johnson Pond,Todd,lake
77016300,Juergens,Todd,lake
77038711,Kathy Pond,Todd,lake
77016900,Keller,Todd,lake
77038400,Kramer Pond,Todd,lake
77012400,Kuritza Slough,Todd,lake
77003200,Lady,Todd,lake
77010600,Lashier,Todd,lake
77010500,Latimer,Todd,lake
77008300,Lawrence,Todd,lake
77042600,Leah Pond,Todd,lake
77035800,Lily,Todd,lake
77043200,Lisbeth Pond,Todd,lake
77008900,Little Birch,Todd,lake
77041700,Little Blue Pond,Todd,lake
77041600,Little C Pond,Todd,lake
77029600,Little Cranberry,Todd,lake
77004900,Little Mill,Todd,lake
77000600,Little Mound,Todd,lake
77020100,Little Osakis,Todd,lake
77013400,Little Pine,Todd,lake
77004200,Little Pine,Todd,lake
77016400,Little Sauk,Todd,lake
77003400,Little Swan,Todd,lake
77035700,Long,Todd,lake
77008600,Long,Todd,lake
77014900,Long,Todd,lake
77002700,Long,Todd,lake
77014901,Long (Main Basin),Todd,lake
77014902,Long (South Bay),Todd,lake
77006400,Loon,Todd,lake
77038712,Lori Pond,Todd,lake
77041402,Lower Bearpack Pond,Todd,lake
77039300,Lucinda Pond,Todd,lake
77042200,Mama Bear Pond,Todd,lake
77018100,Maple,Todd,lake
77019200,Marge,Todd,lake
77038713,Marilyn Pond,Todd,lake
77043100,Marlow Pond,Todd,lake
77001700,Marty Pond,Todd,lake
77001900,Mary,Todd,lake
77017000,McCarrahan,Todd,lake
77041000,McKnight Pond,Todd,lake
77011600,Meyers,Todd,lake
77005000,Mill,Todd,lake
77012100,Mistaya,Todd,lake
77011700,Mistook,Todd,lake
77002000,Molly,Todd,lake
77002200,Mons,Todd,lake
77013000,Moonshine,Todd,lake
77002600,Moose,Todd,lake
77005900,Moose,Todd,lake
77000700,Mound,Todd,lake
77003000,Mountain,Todd,lake
77008700,Mud,Todd,lake
77016100,Mud,Todd,lake
77004400,Mud,Todd,lake
77016200,Mud,Todd,lake
77004100,Mud,Todd,lake
77015100,Mud,Todd,lake
77007000,Mud,Todd,lake
77014400,Mumm,Todd,lake
77001500,Nellies,Todd,lake
77038714,Norma Pond,Todd,lake
77005800,North Buckhorn,Todd,lake
77015800,North Twin,Todd,lake
77021500,Osakis,Todd,lake
77042100,Papa Bear Pond,Todd,lake
77040100,Paula Pond,Todd,lake
77010300,Pauley,Todd,lake
77005500,Peat,Todd,lake
77020700,Pendergast,Todd,lake
77002500,Pepin,Todd,lake
77038200,Peschel Pond,Todd,lake
77039700,Phillip Pond,Todd,lake
77006700,Pine Island,Todd,lake
77007700,Pine Island,Todd,lake
77040600,Pine Pond,Todd,lake
77009700,Pixley,Todd,lake
77019000,Platt,Todd,lake
77016500,Plum Marsh,Todd,lake
77041200,Pottery Pond,Todd,lake
77020500,Powers,Todd,lake
77041100,Quail Pond,Todd,lake
77019400,Randall,Todd,lake
77007200,Rat,Todd,lake
77006100,Rice,Todd,lake
77023500,Rice,Todd,lake
77000100,Rock,Todd,lake
77038900,Roe Pond,Todd,lake
77007300,Rogers,Todd,lake
77005200,Round,Todd,lake
77010900,Roundup,Todd,lake
77010800,Salamander,Todd,lake
77015000,Sauk,Todd,lake
77015002,Sauk (North Bay),Todd,lake
77015001,Sauk (Southwest Bay),Todd,lake
77009000,Schafer,Todd,lake
77000200,Schreiers,Todd,lake
77018400,Selinsky,Todd,lake
77042900,Shanaynay Pond,Todd,lake
77012202,Sheets (Middle),Todd,lake
77012201,Sheets (North),Todd,lake
77012203,Sheets (South),Todd,lake
77006200,South Buckhorn,Todd,lake
77014800,Spier,Todd,lake
77011200,Spitz,Todd,lake
77040500,Spruce Pond,Todd,lake
77019300,Stallcop,Todd,lake
77005300,Star,Todd,lake
77037900,Stoerzinger Pond No. 1,Todd,lake
77038000,Stoerzinger Pond No. 2,Todd,lake
77027900,Stone,Todd,lake
77008100,Stones,Todd,lake
77001400,Stump,Todd,lake
77006000,Stumpy,Todd,lake
77005700,Teal,Todd,lake
77006600,Thunder,Todd,lake
77008200,Toms,Todd,lake
77000900,Trace,Todd,lake
77013900,Tucker,Todd,lake
77008800,Turtle,Todd,lake
77002100,Twin,Todd,lake
77016600,Twin Island,Todd,lake
77041401,Upper Bearpack Pond,Todd,lake
77039800,Valencia Pond,Todd,lake
77000500,West Nelson,Todd,lake
77018800,West Union,Todd,lake
77018000,William,Todd,lake
77004500,Wintergreen,Todd,lake
77004000,Wolf,Todd,lake
77010000,Zager,Todd,lake
78002400,Mud,Traverse,lake
78002400,Mud (SD),Traverse,lake
78007500,Purnell,Traverse,lake
78000100,St. Mary's,Traverse,lake
78002500,Traverse,Traverse,lake
78002500,Traverse (SD),Traverse,lake
78005300,Wet,Traverse,lake
79003500,Drysdale Pond,Wabasha,lake
79004000,Goihl Pond,Wabasha,lake
79003600,Hudell Pond,Wabasha,lake
79003900,Jordan Pond,Wabasha,lake
79005000,Kackman Pond,Wabasha,lake
79001400,McCarthy,Wabasha,lake
79000600,McCarthy,Wabasha,lake
79003800,Myers Pond,Wabasha,lake
79003700,Pletsch Pond,Wabasha,lake
79004800,Schmidt Pond,Wabasha,lake
79003400,Sheehan-Stork Pond,Wabasha,lake
80003300,Bill,Wadena,lake
80003400,Blueberry,Wadena,lake
80001800,Burgen,Wadena,lake
80002800,Finn,Wadena,lake
80001200,Granning,Wadena,lake
80000500,Hazel,Wadena,lake
80002702,Jim Cook (east),Wadena,lake
80002701,Jim Cook (west),Wadena,lake
80000400,Lovejoy,Wadena,lake
80003000,Lower Twin,Wadena,lake
80003800,Morgan,Wadena,lake
80009700,North Menahga,Wadena,lake
80000200,Radabaugh,Wadena,lake
80002400,Rice,Wadena,lake
80001100,Sand,Wadena,lake
80000300,Simon,Wadena,lake
80003900,Spirit,Wadena,lake
80003700,Stocking,Wadena,lake
80001300,Strike,Wadena,lake
80006600,Wadena City Pond,Wadena,lake
80002200,Yaeger,Wadena,lake
81012300,Barrow Pit Pond,Waseca,lake
81001401,Clear,Waseca,lake
81001402,Clear Lake Spawning Area,Waseca,lake
81009500,Elysian,Waseca,lake
81009501,Elysian (Main Lake),Waseca,lake
81009502,Elysian (Outlet Marsh),Waseca,lake
81002700,Everson,Waseca,lake
81008900,Fish,Waseca,lake
81001600,Goose,Waseca,lake
81009200,Hoffman Marsh,Waseca,lake
81012200,Kaplan's Pond,Waseca,lake
81002300,Knutson,Waseca,lake
81009000,Lilly,Waseca,lake
81006700,Lily,Waseca,lake
81001500,Loon,Waseca,lake
81007600,Mott,Waseca,lake
81000500,Mud,Waseca,lake
81005500,Reeds,Waseca,lake
81002200,Rice,Waseca,lake
81008800,Rice,Waseca,lake
81008700,Sibert,Waseca,lake
81011900,Silver,Waseca,lake
81004400,Silver,Waseca,lake
81000300,St. Olaf,Waseca,lake
81012000,St. Olaf Lk Spawning Area,Waseca,lake
81005800,Toner's,Waseca,lake
81001300,Watkins,Waseca,lake
82052000,Afton Pond,Washington,lake
82028700,Alice,Washington,lake
82011601,Armstrong-North Portion,Washington,lake
82011602,Armstrong-South Portion,Washington,lake
82007600,Barker,Washington,lake
82049900,Barking Dog Pond,Washington,lake
82003500,Bass,Washington,lake
82012300,Bass,Washington,lake
82009100,Battle Creek,Washington,lake
82051000,Bay Hill Pond,Washington,lake
82012000,Benz,Washington,lake
82010500,Berschen's Pond,Washington,lake
82039900,Beutel's Pond,Washington,lake
82004900,Big Carnelian,Washington,lake
82005200,Big Marine,Washington,lake
82005203,Big Marine - EC Bay,Washington,lake
82005202,Big Marine (Jellums),Washington,lake
82005204,Big Marine (Main Lake),Washington,lake
82005201,Big Marine - NE Bay,Washington,lake
82005205,Big Marine (Ourlet Bay),Washington,lake
82005400,Bone,Washington,lake
82030800,Brick Pond,Washington,lake
82051300,Brown Pond  (Survey 0655),Washington,lake
82050200,Camp Galilee,Washington,lake
82001700,Carol,Washington,lake
82016600,Carver,Washington,lake
82007800,Clear,Washington,lake
82004500,Clear,Washington,lake
82016300,Clear,Washington,lake
82009900,Clear,Washington,lake
82000900,Cloverdale,Washington,lake
82009400,Colby,Washington,lake
82016100,Cranberry,Washington,lake
82038600,Crombie Pond,Washington,lake
82050900,Deaner,Washington,lake
82038500,Deer Pond,Washington,lake
82010100,DeMontreville,Washington,lake
82038900,Dirk's Pond,Washington,lake
82011000,Downs,Washington,lake
82051100,Dwyer Pond,Washington,lake
82010900,Eagle Point,Washington,lake
82003400,East Boot,Washington,lake
82012900,Echo,Washington,lake
82050800,Echo West,Washington,lake
82000400,Edith,Washington,lake
82014700,Egg,Washington,lake
82010600,Elmo,Washington,lake
82007900,Elwell,Washington,lake
82025600,Fingers Pond,Washington,lake
82009300,Fish,Washington,lake
82006400,Fish,Washington,lake
82013700,Fish,Washington,lake
82015900,Forest,Washington,lake
82010800,Friedrich Pond,Washington,lake
82008200,Gables,Washington,lake
82005600,German,Washington,lake
82005900,Goose,Washington,lake
82011301,Goose,Washington,lake
82011300,Goose,Washington,lake
82011302,Goose,Washington,lake
82052100,Grant Pond,Washington,lake
82051500,Haas Pond,Washington,lake
82006500,Hay,Washington,lake
82038700,Hedge's Pond,Washington,lake
82051200,Hidden Valley Pond,Washington,lake
82011100,H.J. Brown Pond,Washington,lake
82007400,Horseshoe,Washington,lake
82013800,Horseshoe,Washington,lake
82028900,Jamee Lee Slough,Washington,lake
82010400,Jane,Washington,lake
82008000,Keewahtin,Washington,lake
82036800,Klawitter Pond,Washington,lake
82011700,Kramer,Washington,lake
82009700,La,Washington,lake
82046200,Legion Pond,Washington,lake
82002300,Lily,Washington,lake
82001400,Little Carnelian,Washington,lake
82050500,Little Keller Pond,Washington,lake
82006800,Long,Washington,lake
82013000,Long,Washington,lake
82002100,Long,Washington,lake
82003000,Long,Washington,lake
82015500,Long,Washington,lake
82011800,Long,Washington,lake
82001500,Loon,Washington,lake
82001502,Loon (Main Lake),Washington,lake
82001501,Loon (South Bay),Washington,lake
82013400,Lost,Washington,lake
82013401,Lost (North West Bay),Washington,lake
82013402,Lost (South East Bay),Washington,lake
82002500,Louise,Washington,lake
82012100,Mann,Washington,lake
82041900,Margaret,Washington,lake
82008900,Markgrafs,Washington,lake
82012600,Masterman,Washington,lake
82003300,Mays,Washington,lake
82001000,McDonald,Washington,lake
82001200,McKean's Pond,Washington,lake
82002000,McKusick,Washington,lake
82048200,Mergen's Pond,Washington,lake
82010200,Mud,Washington,lake
82002600,Mud,Washington,lake
82016800,Mud,Washington,lake
82002602,Mud (main lake),Washington,lake
82002601,Mud-wetland so of Co.4,Washington,lake
82005500,Nielson,Washington,lake
82014900,North School Section,Washington,lake
82001800,North Twin,Washington,lake
82000200,O'Connors,Washington,lake
82010300,Olson,Washington,lake
82014000,Oneka,Washington,lake
82050100,Park Nursery Pond,Washington,lake
82012500,Pat,Washington,lake
82009600,Pepper's Pond,Washington,lake
82012200,Pine Tree,Washington,lake
82028200,Pitzl Pond,Washington,lake
82014800,Plaisted,Washington,lake
82009200,Powers,Washington,lake
82007000,Rasmussen Pond,Washington,lake
82051400,Rest Area Pond,Washington,lake
82009800,Ria,Washington,lake
82014600,Rice,Washington,lake
82011200,Rose,Washington,lake
82013600,Round,Washington,lake
82006700,Sand,Washington,lake
82051600,Schuester Pond,Washington,lake
82005300,Sea,Washington,lake
82016200,Shields,Washington,lake
82001600,Silver,Washington,lake
82015100,South School Section,Washington,lake
82001900,South Twin,Washington,lake
82004600,Square,Washington,lake
82002800,Staples,Washington,lake
82010700,Sunfish,Washington,lake
82013300,Sunnybrook,Washington,lake
82015300,Sunset,Washington,lake
82011500,Tanners,Washington,lake
82003100,Terrapin,Washington,lake
82003600,Turtle,Washington,lake
82015700,Twin,Washington,lake
82004800,Twin,Washington,lake
82039100,Veronica Pond,Washington,lake
82003200,Warner Nature Pond,Washington,lake
82035200,Washington,Washington,lake
82004400,West Boot,Washington,lake
82016700,White Bear,Washington,lake
82007200,White Rock,Washington,lake
82009000,Wilmes,Washington,lake
82009001,Wilmes Lake North Portion,Washington,lake
82009002,Wilmes Lake South Portion,Washington,lake
82005800,Wojtowicz Pond,Washington,lake
82013200,Wood Pile,Washington,lake
83003300,Bullhead,Watonwan,lake
83005600,Butterfield,Watonwan,lake
83001000,Case,Watonwan,lake
83005500,Ewy,Watonwan,lake
83002100,Fedji,Watonwan,lake
83005400,Irish,Watonwan,lake
83001400,Johnson's Marsh,Watonwan,lake
83003600,Kansas,Watonwan,lake
83004000,Long,Watonwan,lake
83003500,Mary,Watonwan,lake
83005000,Mud,Watonwan,lake
83005300,School,Watonwan,lake
83001900,School,Watonwan,lake
83000500,Siegs Slough,Watonwan,lake
83004300,St. James,Watonwan,lake
83005100,Sulem,Watonwan,lake
83003900,Turtle,Watonwan,lake
83004800,Voss,Watonwan,lake
83006000,Wood,Watonwan,lake
84002300,Breckenridge,Wilkin,lake
84003100,Whale Pond,Wilkin,lake
85000800,Airport,Winona,lake
85007900,Beansprout Pond,Winona,lake
85008000,Channel Pond,Winona,lake
85002100,Dondlinger Pool,Winona,lake
85001500,Dorman Pools,Winona,lake
85001200,Goodview,Winona,lake
85005000,Haxton Pond,Winona,lake
85005200,Hundorf Pond,Winona,lake
85003303,Hunters,Winona,lake
85005300,Judy Pond,Winona,lake
85008200,Little Stone,Winona,lake
85007400,Parker Pond,Winona,lake
85008100,Pencil Pond,Winona,lake
85007700,Pillow Pond,Winona,lake
85007600,Pipe Ponds,Winona,lake
85007300,Post Pond,Winona,lake
85004400,Speltz Pond,Winona,lake
85008300,St. Charles Park Pond,Winona,lake
85007800,Stockton Ponds,Winona,lake
85004300,Stockton Reservoir,Winona,lake
85007500,Valley Pond,Winona,lake
85001100,Winona,Winona,lake
85001102,Winona (Northwest Bay),Winona,lake
85001101,Winona (Southeast Bay),Winona,lake
85004500,Zerbe Pond,Winona,lake
86021600,Abbey,Wright,lake
86013200,Abbie,Wright,lake
86012900,Albert,Wright,lake
86012700,Albert,Wright,lake
86021200,Albion,Wright,lake
86013300,Angus,Wright,lake
86019000,Ann,Wright,lake
86028400,Augusta,Wright,lake
86023400,Bass,Wright,lake
86029600,Beaver Dam,Wright,lake
86002300,Beebe,Wright,lake
86007000,Bertram,Wright,lake
86006600,Birch,Wright,lake
86011600,Birch,Wright,lake
86009600,Black,Wright,lake
86009500,Black,Wright,lake
86051100,Booth Pond,Wright,lake
86026400,Brooks,Wright,lake
86009000,Buffalo,Wright,lake
86019800,Butler,Wright,lake
86025300,Butternut,Wright,lake
86022100,Camp,Wright,lake
86028100,Caroline,Wright,lake
86009700,Carrigan,Wright,lake
86007300,Cedar,Wright,lake
86003400,Cedar,Wright,lake
86022700,Cedar,Wright,lake
86007301,Cedar (main lake),Wright,lake
86007303,Cedar (west bay),Wright,lake
86001100,Charlotte,Wright,lake
86025600,Chelgren,Wright,lake
86025200,Clearwater,Wright,lake
86025201,Clearwater (East),Wright,lake
86025202,Clearwater (West),Wright,lake
86026300,Cokato,Wright,lake
86029300,Collinwood,Wright,lake
86005100,Constance,Wright,lake
86004800,Cook,Wright,lake
86024100,Cornell,Wright,lake
86004600,Crawford,Wright,lake
86026500,Dahlgren Slough,Wright,lake
86027400,Dans,Wright,lake
86004100,Dean,Wright,lake
86010700,Deer,Wright,lake
86020600,Doefler,Wright,lake
86017800,Dog,Wright,lake
86018400,Dutch,Wright,lake
86014800,Eagle,Wright,lake
86028900,East Lake Sylvia,Wright,lake
86007100,East Twin,Wright,lake
86021100,Edward,Wright,lake
86017100,Ember,Wright,lake
86018800,Emma,Wright,lake
86010900,Fadden,Wright,lake
86006700,First,Wright,lake
86018300,Fish,Wright,lake
86000100,Foster,Wright,lake
86008600,Fountain,Wright,lake
86027300,French,Wright,lake
86006400,Gilchrist,Wright,lake
86001900,Gonz,Wright,lake
86010800,Goose,Wright,lake
86027800,Goose,Wright,lake
86021700,Granite,Wright,lake
86025700,Grass,Wright,lake
86024300,Grass,Wright,lake
86006300,Green Mountain,Wright,lake
86050600,Helmbrecht Pond,Wright,lake
86021000,Henry,Wright,lake
86021300,Henshaw,Wright,lake
86019900,Howard,Wright,lake
86002600,Hunters,Wright,lake
86014600,Ida,Wright,lake
86010300,Ida,Wright,lake
86022300,Indian,Wright,lake
86028800,John,Wright,lake
86020200,Junkins,Wright,lake
86010000,Lauzers,Wright,lake
86012200,Light Foot,Wright,lake
86016300,Limestone,Wright,lake
86007302,Little Cedar,Wright,lake
86014700,Little Eagle,Wright,lake
86009200,Little Ida,Wright,lake
86028600,Little John,Wright,lake
86013900,Little Mary,Wright,lake
86013902,Little Mary (North Bay),Wright,lake
86013901,Little Mary (South Bay),Wright,lake
86005301,Little Pulaski,Wright,lake
86018100,Little Rock,Wright,lake
86010600,Little Waverly,Wright,lake
86016800,Locke,Wright,lake
86024600,Long,Wright,lake
86006900,Long,Wright,lake
86019400,Long,Wright,lake
86028200,Louisa,Wright,lake
86017900,Mains,Wright,lake
86011200,Malardi,Wright,lake
86018500,Mallard Pass,Wright,lake
86013403,Maple (Northeast Bay),Wright,lake
86015700,Maple Unit,Wright,lake
86013700,Maria,Wright,lake
86000900,Martha,Wright,lake
86004900,Mary,Wright,lake
86019300,Mary,Wright,lake
86015600,Mary,Wright,lake
86012500,Mary,Wright,lake
86021800,Maxim,Wright,lake
86029000,Mead,Wright,lake
86017600,Melrose,Wright,lake
86018700,Milky,Wright,lake
86015200,Millstone,Wright,lake
86008800,Mink,Wright,lake
86022900,Mink,Wright,lake
86050800,MNDOT Pond,Wright,lake
86002800,Moore,Wright,lake
86027100,Moose,Wright,lake
86013402,Mud,Wright,lake
86006800,Mud,Wright,lake
86021900,Mud,Wright,lake
86002100,Mud,Wright,lake
86004400,Mud,Wright,lake
86026600,Mud,Wright,lake
86023800,Nixon,Wright,lake
86007200,North,Wright,lake
86017400,North,Wright,lake
86013101,North Berthiaume,Wright,lake
86012300,North Twin,Wright,lake
86008200,Paradise,Wright,lake
86003100,Pelican,Wright,lake
86028000,Pickeral,Wright,lake
86025100,Pleasant,Wright,lake
86006100,Pohl,Wright,lake
86010200,Pooles,Wright,lake
86005300,Pulaski,Wright,lake
86005302,Pulaski (main bay),Wright,lake
86012000,Ramsey,Wright,lake
86012001,Ramsey (Main Basin),Wright,lake
86012002,Ramsey Pond,Wright,lake
86003200,Rice,Wright,lake
86000200,Rice,Wright,lake
86016400,Rice,Wright,lake
86006000,Rice,Wright,lake
86050401,Ring Pond,Wright,lake
86018200,Rock,Wright,lake
86019200,Round,Wright,lake
86022400,Sandy,Wright,lake
86002900,Schmidt,Wright,lake
86001500,School,Wright,lake
86002500,School,Wright,lake
86018000,School Section,Wright,lake
86029700,Scott,Wright,lake
86025500,Shakopee,Wright,lake
86023900,Sheldon,Wright,lake
86014000,Silver,Wright,lake
86007800,Slough,Wright,lake
86025000,Smith,Wright,lake
86023000,Somers,Wright,lake
86013102,South Berthiaume,Wright,lake
86012600,South Twin,Wright,lake
86002700,Spotanski,Wright,lake
86020000,Spring,Wright,lake
86002200,Steele,Wright,lake
86023300,Sugar,Wright,lake
86011900,Sullivan,Wright,lake
86029500,Swan,Wright,lake
86020800,Swartout,Wright,lake
86008900,Tamarack,Wright,lake
86020400,Taylor,Wright,lake
86017000,Twin,Wright,lake
86001700,Uhl,Wright,lake
86029800,Union,Wright,lake
86013401,Upper Maple,Wright,lake
86009100,Varner,Wright,lake
86001000,Wagner,Wright,lake
86005600,Washington,Wright,lake
86011400,Waverly,Wright,lake
86051000,Welter Bros. Pond,Wright,lake
86016100,West,Wright,lake
86027900,West Lake Sylvia,Wright,lake
86009400,West Twin,Wright,lake
86021400,White,Wright,lake
86024200,Wiegand,Wright,lake
86002000,Wilhelm,Wright,lake
86020900,Willima,Wright,lake
86020700,Wolfe,Wright,lake
86005000,Wrens Slough,Wright,lake
86017700,Yaeger,Wright,lake
87001100,Battle,Yellow Medicine,lake
